X,Y,l1_leaf_types,l2_genus,l3_species
615127.7886,5726888.521,needleleaf,spruce,norway spruce
527525.6668,5758063.154,needleleaf,spruce,norway spruce
587686.3339,5735544.969,needleleaf,spruce,norway spruce
600202.6257,5743153.134,needleleaf,spruce,norway spruce
599168.5435,5746365.075,needleleaf,spruce,norway spruce
548573.419,5718287.476,needleleaf,spruce,norway spruce
546907.4843,5755934.465,needleleaf,spruce,norway spruce
556399.6426,5750782.712,needleleaf,spruce,norway spruce
586460.4715,5750285.804,needleleaf,spruce,norway spruce
597655.9932,5725659.877,needleleaf,spruce,norway spruce
591114.8378,5726430.878,needleleaf,spruce,norway spruce
556814.1134,5749145.137,needleleaf,spruce,norway spruce
600703.4299,5745113.518,needleleaf,spruce,norway spruce
589166.2287,5730387.258,needleleaf,spruce,norway spruce
544581.1297,5707611.601,needleleaf,spruce,norway spruce
547310.7048,5755545.998,needleleaf,spruce,norway spruce
584828.9471,5737897.009,needleleaf,spruce,norway spruce
602278.0501,5748598.449,needleleaf,spruce,norway spruce
549995.4101,5751707.372,needleleaf,spruce,norway spruce
533431.2983,5737594.437,needleleaf,spruce,norway spruce
540917.1728,5730305.576,needleleaf,spruce,norway spruce
582885.8658,5767181.921,needleleaf,spruce,norway spruce
548704.5195,5691289.094,needleleaf,spruce,norway spruce
603429.8303,5743189.541,needleleaf,spruce,norway spruce
594739.8284,5739211.98,needleleaf,spruce,norway spruce
602261.7325,5748406.613,needleleaf,spruce,norway spruce
596605.1412,5734845.031,needleleaf,spruce,norway spruce
531769.8411,5733946.498,needleleaf,spruce,norway spruce
597019.2666,5742745.078,needleleaf,spruce,norway spruce
610976.009,5727996.733,needleleaf,spruce,norway spruce
573129.0557,5721026.698,needleleaf,spruce,norway spruce
589650.627,5748566.268,needleleaf,spruce,norway spruce
598825.1238,5731066.984,needleleaf,spruce,norway spruce
601349.2397,5727540.87,needleleaf,spruce,norway spruce
557156.819,5733732.298,needleleaf,spruce,norway spruce
587659.799,5738040.89,needleleaf,spruce,norway spruce
594350.3547,5735893.184,needleleaf,spruce,norway spruce
593675.7561,5736313.706,needleleaf,spruce,norway spruce
610320.4575,5723603.779,needleleaf,spruce,norway spruce
584985.8455,5744767.735,needleleaf,spruce,norway spruce
610073.6437,5731186.773,needleleaf,spruce,norway spruce
544272.7118,5731564.559,needleleaf,spruce,norway spruce
596867.618,5741734.568,needleleaf,spruce,norway spruce
542103.8142,5736357.431,needleleaf,spruce,norway spruce
553042.55,5775903.312,needleleaf,spruce,norway spruce
537890.9231,5740350.611,needleleaf,spruce,norway spruce
539401.4778,5742153.372,needleleaf,spruce,norway spruce
539569.5257,5735720.064,needleleaf,spruce,norway spruce
598463.2719,5745090.912,needleleaf,spruce,norway spruce
601320.3596,5744616.641,needleleaf,spruce,norway spruce
593629.6697,5746718.428,needleleaf,spruce,norway spruce
532201.8524,5727841.223,needleleaf,spruce,norway spruce
585788.9011,5747632.884,needleleaf,spruce,norway spruce
587637.3185,5736026.454,needleleaf,spruce,norway spruce
541635.717,5731351.745,needleleaf,spruce,norway spruce
602801.7629,5745867.397,needleleaf,spruce,norway spruce
553436.2026,5751473.139,needleleaf,spruce,norway spruce
586133.7585,5749784.894,needleleaf,spruce,norway spruce
600690.9632,5732891.255,needleleaf,spruce,norway spruce
590437.3188,5730678.965,needleleaf,spruce,norway spruce
585802.9252,5749883.945,needleleaf,spruce,norway spruce
539034.6659,5736214.296,needleleaf,spruce,norway spruce
571389.1301,5705051.983,needleleaf,spruce,norway spruce
603921.3081,5746728.898,needleleaf,spruce,norway spruce
606661.8327,5722749.716,needleleaf,spruce,norway spruce
549743.8728,5726222.168,needleleaf,spruce,norway spruce
606121.763,5746505.383,needleleaf,spruce,norway spruce
583025.554,5746803.559,needleleaf,spruce,norway spruce
587144.0933,5734873.943,needleleaf,spruce,norway spruce
587607.9989,5734925.441,needleleaf,spruce,norway spruce
540294.9257,5737322.817,needleleaf,spruce,norway spruce
584838.9775,5749251.4,needleleaf,spruce,norway spruce
553127.1056,5750324.486,needleleaf,spruce,norway spruce
592919.0656,5752889.367,needleleaf,spruce,norway spruce
594808.0002,5741795.939,needleleaf,spruce,norway spruce
591101.6498,5746119.802,needleleaf,spruce,norway spruce
596028.9515,5734413.432,needleleaf,spruce,norway spruce
603819.9214,5731863.918,needleleaf,spruce,norway spruce
536931.9229,5753496.478,needleleaf,spruce,norway spruce
554198.4675,5734819.454,needleleaf,spruce,norway spruce
598770.5226,5742709.996,needleleaf,spruce,norway spruce
602640.0613,5745611.21,needleleaf,spruce,norway spruce
600382.7802,5725686.06,needleleaf,spruce,norway spruce
571747.8234,5724138.143,needleleaf,spruce,norway spruce
589612.6516,5744971.297,needleleaf,spruce,norway spruce
599409.8764,5743106.014,needleleaf,spruce,norway spruce
610333.3489,5728143.541,needleleaf,spruce,norway spruce
591878.8175,5730233.821,needleleaf,spruce,norway spruce
549510.3113,5729812.481,needleleaf,spruce,norway spruce
593255.9534,5736929.564,needleleaf,spruce,norway spruce
590462.4525,5738712.517,needleleaf,spruce,norway spruce
588867.3075,5736135.038,needleleaf,spruce,norway spruce
601813.7083,5749166.228,needleleaf,spruce,norway spruce
589300.6761,5732577.387,needleleaf,spruce,norway spruce
552825.7624,5750348.72,needleleaf,spruce,norway spruce
592214.9306,5729626.678,needleleaf,spruce,norway spruce
600302.3544,5728927.239,needleleaf,spruce,norway spruce
598537.2171,5727065.247,needleleaf,spruce,norway spruce
543209.0923,5730516.551,needleleaf,spruce,norway spruce
603019.1643,5744683.386,needleleaf,spruce,norway spruce
584354.3546,5743631.892,needleleaf,spruce,norway spruce
600275.9403,5730873.007,needleleaf,spruce,norway spruce
598570.9308,5744215.03,needleleaf,spruce,norway spruce
589893.0079,5736386.561,needleleaf,spruce,norway spruce
557474.7597,5750889.198,needleleaf,spruce,norway spruce
546419.2717,5761728.631,needleleaf,spruce,norway spruce
556108.5384,5749124.97,needleleaf,spruce,norway spruce
599783.0022,5741949.642,needleleaf,spruce,norway spruce
604815.8745,5745492.614,needleleaf,spruce,norway spruce
589480.158,5737677.748,needleleaf,spruce,norway spruce
606799.8899,5721095.11,needleleaf,spruce,norway spruce
605799.6628,5725298.02,needleleaf,spruce,norway spruce
590733.1536,5734504.198,needleleaf,spruce,norway spruce
544905.1789,5707186.24,needleleaf,spruce,norway spruce
547859.7447,5757111.167,needleleaf,spruce,norway spruce
599338.2861,5741298.686,needleleaf,spruce,norway spruce
586766.5394,5746831.829,needleleaf,spruce,norway spruce
598897.187,5742129.484,needleleaf,spruce,norway spruce
596780.0357,5738807.515,needleleaf,spruce,norway spruce
584169.9256,5745726.502,needleleaf,spruce,norway spruce
603929.9294,5748134.846,needleleaf,spruce,norway spruce
550909.957,5751078.258,needleleaf,spruce,norway spruce
598368.7814,5724980.492,needleleaf,spruce,norway spruce
548055.0041,5731532.699,needleleaf,spruce,norway spruce
595292.4082,5744218.854,needleleaf,spruce,norway spruce
589358.7031,5730465.928,needleleaf,spruce,norway spruce
587926.1447,5734717.088,needleleaf,spruce,norway spruce
611770.9764,5732945.099,needleleaf,spruce,norway spruce
591428.221,5752199.761,needleleaf,spruce,norway spruce
600627.7909,5725696.095,needleleaf,spruce,norway spruce
607306.0589,5744598.164,needleleaf,spruce,norway spruce
602333.1551,5749476.966,needleleaf,spruce,norway spruce
602814.4632,5726049.176,needleleaf,spruce,norway spruce
585347.0387,5743154.727,needleleaf,spruce,norway spruce
542135.2434,5732426.123,needleleaf,spruce,norway spruce
610533.4863,5732146.659,needleleaf,spruce,norway spruce
598482.6788,5742416.096,needleleaf,spruce,norway spruce
548333.4007,5759033.299,needleleaf,spruce,norway spruce
539391.4436,5734550.517,needleleaf,spruce,norway spruce
550473.7329,5733481.049,needleleaf,spruce,norway spruce
600904.9697,5730645.86,needleleaf,spruce,norway spruce
613152.0362,5724351.84,needleleaf,spruce,norway spruce
536383.1045,5741307.808,needleleaf,spruce,norway spruce
531835.3877,5729730.231,needleleaf,spruce,norway spruce
588342.3854,5746381.176,needleleaf,spruce,norway spruce
542891.6455,5735939.533,needleleaf,spruce,norway spruce
602819.7457,5747603.364,needleleaf,spruce,norway spruce
594396.292,5734361.699,needleleaf,spruce,norway spruce
539015.7815,5733191.908,needleleaf,spruce,norway spruce
600034.7164,5742122.393,needleleaf,spruce,norway spruce
535365.5222,5736250.008,needleleaf,spruce,norway spruce
538877.8567,5738720.439,needleleaf,spruce,norway spruce
594130.0329,5744762.744,needleleaf,spruce,norway spruce
550271.7314,5687267.651,needleleaf,spruce,norway spruce
531242.8179,5732083.992,needleleaf,spruce,norway spruce
600810.919,5745655.658,needleleaf,spruce,norway spruce
599834.7677,5731132.978,needleleaf,spruce,norway spruce
589986.4484,5759035.829,needleleaf,spruce,norway spruce
599265.0412,5739117.686,needleleaf,spruce,norway spruce
540993.0294,5732523.223,needleleaf,spruce,norway spruce
539436.3709,5732634.993,needleleaf,spruce,norway spruce
600486.1161,5726470.23,needleleaf,spruce,norway spruce
554330.318,5735495.029,needleleaf,spruce,norway spruce
541993.5485,5736628.612,needleleaf,spruce,norway spruce
606870.2889,5723404.001,needleleaf,spruce,norway spruce
591023.2356,5727035.719,needleleaf,spruce,norway spruce
588417.1718,5735351.909,needleleaf,spruce,norway spruce
587218.4281,5740998.101,needleleaf,spruce,norway spruce
534110.9686,5730946.358,needleleaf,spruce,norway spruce
589922.2826,5736339.991,needleleaf,spruce,norway spruce
597822.4562,5746237.162,needleleaf,spruce,norway spruce
602226.8069,5745669.353,needleleaf,spruce,norway spruce
588400.7076,5735857.962,needleleaf,spruce,norway spruce
603191.9146,5747636.99,needleleaf,spruce,norway spruce
590589.7845,5730614.52,needleleaf,spruce,norway spruce
600788.8201,5732329.125,needleleaf,spruce,norway spruce
598029.8888,5737151.971,needleleaf,spruce,norway spruce
598839.3415,5721814.624,needleleaf,spruce,norway spruce
539445.4004,5735026.121,needleleaf,spruce,norway spruce
598873.8665,5738033.334,needleleaf,spruce,norway spruce
534725.6457,5725837.19,needleleaf,spruce,norway spruce
590359.8496,5742925.082,needleleaf,spruce,norway spruce
585497.1486,5750222.791,needleleaf,spruce,norway spruce
602800.9261,5749663.698,needleleaf,spruce,norway spruce
601998.5854,5728433.47,needleleaf,spruce,norway spruce
606767.5864,5743292.448,needleleaf,spruce,norway spruce
598784.1878,5746490.587,needleleaf,spruce,norway spruce
573970.3834,5717701.675,needleleaf,spruce,norway spruce
545044.8079,5728277.183,needleleaf,spruce,norway spruce
592026.1916,5748013.411,needleleaf,spruce,norway spruce
587691.164,5745109.322,needleleaf,spruce,norway spruce
539356.3438,5741644.499,needleleaf,spruce,norway spruce
546411.315,5705248.119,needleleaf,spruce,norway spruce
548566.9602,5687188.007,needleleaf,spruce,norway spruce
584989.2364,5743270.418,needleleaf,spruce,norway spruce
593344.1645,5727447.639,needleleaf,spruce,norway spruce
611161.7206,5727892.11,needleleaf,spruce,norway spruce
595686.5984,5734028.674,needleleaf,spruce,norway spruce
595006.5326,5735404.313,needleleaf,spruce,norway spruce
531840.8927,5730259.003,needleleaf,spruce,norway spruce
540061.2537,5730116.901,needleleaf,spruce,norway spruce
548765.8166,5734388.682,needleleaf,spruce,norway spruce
538911.6636,5740967.083,needleleaf,spruce,norway spruce
586393.5566,5751383.616,needleleaf,spruce,norway spruce
587418.012,5744403.843,needleleaf,spruce,norway spruce
603176.0286,5723291.765,needleleaf,spruce,norway spruce
601941.616,5742999.931,needleleaf,spruce,norway spruce
553097.187,5684130.391,needleleaf,spruce,norway spruce
597148.8711,5728370.087,needleleaf,spruce,norway spruce
613571.6427,5729457.866,needleleaf,spruce,norway spruce
600577.0589,5744430.568,needleleaf,spruce,norway spruce
532355.6951,5730015.558,needleleaf,spruce,norway spruce
590129.1509,5739436.015,needleleaf,spruce,norway spruce
602878.8347,5747427.444,needleleaf,spruce,norway spruce
604042.7476,5742933.177,needleleaf,spruce,norway spruce
556015.1914,5750469.416,needleleaf,spruce,norway spruce
587232.0926,5738192.133,needleleaf,spruce,norway spruce
600951.6126,5747133.735,needleleaf,spruce,norway spruce
552038.2233,5750788.918,needleleaf,spruce,norway spruce
544307.1119,5731142.193,needleleaf,spruce,norway spruce
536259.7662,5739410.455,needleleaf,spruce,norway spruce
591443.9357,5726608.403,needleleaf,spruce,norway spruce
601745.3014,5742714.703,needleleaf,spruce,norway spruce
589923.9137,5728566.905,needleleaf,spruce,norway spruce
539516.0577,5743367.464,needleleaf,spruce,norway spruce
591239.9927,5747353.716,needleleaf,spruce,norway spruce
602598.0773,5745411.008,needleleaf,spruce,norway spruce
598775.4795,5740085.057,needleleaf,spruce,norway spruce
598961.1673,5747379.969,needleleaf,spruce,norway spruce
548451.5467,5754787.848,needleleaf,spruce,norway spruce
604686.3615,5745284.787,needleleaf,spruce,norway spruce
539154.4658,5740918.548,needleleaf,spruce,norway spruce
566902.2755,5768378.253,needleleaf,spruce,norway spruce
550775.7895,5752457.897,needleleaf,spruce,norway spruce
588792.6835,5738436.854,needleleaf,spruce,norway spruce
610542.307,5727345.208,needleleaf,spruce,norway spruce
549794.2243,5751961.06,needleleaf,spruce,norway spruce
546770.8945,5702271.515,needleleaf,spruce,norway spruce
570108.1666,5747950.762,needleleaf,spruce,norway spruce
600911.0885,5744175.477,needleleaf,spruce,norway spruce
607002.4418,5743012.964,needleleaf,spruce,norway spruce
534191.1138,5728091.928,needleleaf,spruce,norway spruce
601146.5155,5740346.763,needleleaf,spruce,norway spruce
613871.7136,5722284.717,needleleaf,spruce,norway spruce
531176.3616,5725289.336,needleleaf,spruce,norway spruce
590265.3405,5739106.441,needleleaf,spruce,norway spruce
586944.8406,5738666.972,needleleaf,spruce,norway spruce
590659.7814,5752241.263,needleleaf,spruce,norway spruce
600824.3672,5745688.017,needleleaf,spruce,norway spruce
596327.277,5744223.92,needleleaf,spruce,norway spruce
607643.0254,5723524.665,needleleaf,spruce,norway spruce
583180.2014,5762299.196,needleleaf,spruce,norway spruce
599723.9097,5741239.805,needleleaf,spruce,norway spruce
604899.8905,5745603.921,needleleaf,spruce,norway spruce
539556.8074,5727881.411,needleleaf,spruce,norway spruce
592743.0307,5743803.28,needleleaf,spruce,norway spruce
541797.9724,5741749.494,needleleaf,spruce,norway spruce
603357.6032,5741686.956,needleleaf,spruce,norway spruce
546401.8697,5730497.575,needleleaf,spruce,norway spruce
585345.9725,5745105.322,needleleaf,spruce,norway spruce
606179.1091,5744532.763,needleleaf,spruce,norway spruce
553174.7144,5750231.572,needleleaf,spruce,norway spruce
586556.4233,5749632.145,needleleaf,spruce,norway spruce
534208.7347,5733423.785,needleleaf,spruce,norway spruce
611235.5149,5727483.48,needleleaf,spruce,norway spruce
593950.4813,5740875.6,needleleaf,spruce,norway spruce
606546.0023,5721966.55,needleleaf,spruce,norway spruce
588860.6652,5732548.032,needleleaf,spruce,norway spruce
586231.0455,5743925.43,needleleaf,spruce,norway spruce
608764.2579,5728383.601,needleleaf,spruce,norway spruce
527696.3614,5758016.497,needleleaf,spruce,norway spruce
612729.7448,5723720.544,needleleaf,spruce,norway spruce
550218.8682,5747441.544,needleleaf,spruce,norway spruce
596555.0798,5740911.013,needleleaf,spruce,norway spruce
610301.8012,5726451.312,needleleaf,spruce,norway spruce
612636.4789,5727113.625,needleleaf,spruce,norway spruce
588083.3767,5749612.491,needleleaf,spruce,norway spruce
531906.9826,5731347.038,needleleaf,spruce,norway spruce
606570.1868,5723121.707,needleleaf,spruce,norway spruce
602473.6543,5730436.759,needleleaf,spruce,norway spruce
592928.9902,5751433.717,needleleaf,spruce,norway spruce
610155.6611,5728278.875,needleleaf,spruce,norway spruce
596740.534,5739381.775,needleleaf,spruce,norway spruce
607491.7641,5723829.279,needleleaf,spruce,norway spruce
530298.544,5748833.592,needleleaf,spruce,norway spruce
542817.0589,5730362.793,needleleaf,spruce,norway spruce
584070.4091,5750282.236,needleleaf,spruce,norway spruce
545646.5801,5731349.908,needleleaf,spruce,norway spruce
538140.7295,5738316.934,needleleaf,spruce,norway spruce
539568.4675,5728947.902,needleleaf,spruce,norway spruce
587706.2646,5744517.802,needleleaf,spruce,norway spruce
591154.5657,5743166.895,needleleaf,spruce,norway spruce
597319.29,5736533.628,needleleaf,spruce,norway spruce
